SITE_CODE,SHORT_TITLE,TITLE,SITE_TYPE,SUB_TYPE,STAGE,PROJ_CODE,PROJECT_TITLE,LONGITUDE,LATITUDE,EASTING,NORTHING,MGA_ZONE,COMMODITIES,COMMODITY_GROUP_NAME,TARGET_GROUP_NAME,MAP_LABEL_NAME,INCLUDE_COMMODITY_FLAG,MAP_COMMODITIES,ACTIVE_FLAG,SYMBOL,MAP_SERIES,CONFIDENTIALITY,MAP_SHEET_NO_100K,MAP_SHEET_NAME_100K,MAP_SHEET_NO_250K,MAP_SHEET_NAME_250K,LGA_NAME,DEVELOPMENT_REGION,DISTRICT_NO,DISTRICT_NAME,TECTONIC_UNIT,EXTRACT_DATE
S0231635,B1 Sat,Turner Syncline B1 Satellite,Mine,Openpit,Operating,J00609,Turner Syncline West,117.472463000000005,-22.678760000000000,548533,7491964,50,Fe,Iron,IRON ORE,,N,,,,,Public,2352,ROCKLEA,SF50-11,MOUNT BRUCE,"ASHBURTON, SHIRE OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Hamersley Basin,20191210
S0231670,L'Haridon Bight South 2,L'Haridon Bight South 2,Mine,Openpit,Operating,J01645,L'Haridon Bight,113.819429000000000,-26.168748999999998,781827,7102568,49,Lsd Shell,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,1645,PERON,SG49-12,EDEL,"SHARK BAY, SHIRE OF","GASCOYNE, Development Region",9,GASCOYNE M.F.,Gascoyne Platform,20191210
S0231689,Harris Rd Lot 1498 & Hazlett Rd Lot 1504/Ietto,Harris Rd Lot 1498 & Hazlett Rd Lot 1504 Myalup / Ietto,Mine,Openpit,Operating,J04543,Myalup Limestone / Ietto,115.698318999999998,-32.993980999999998,378390,6348628,50,Lst Sd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20191210
S0231690,Lot 12911 Tannin Rd Dixvale,Lot 12911 Tannin Road Dixvale,Mine,Openpit,Operating,J04544,Dixvale Gravel / Hall & Corio,116.075333000000001,-34.193275000000000,414801,6216027,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2129,MANJIMUP,SI50-10,PEMBERTON,"MANJIMUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,South West Terrane,20191210
S0231743,Green Head/Yarra Sand,Green Head / Yarra Sand,Mine,Openpit,Operating,J02031,Green Head Limesand,115.003692999999998,-30.103815000000001,307642,6668030,50,Lsd Lst-Lsd Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,1937,HILL RIVER,SH50-09,HILL RIVER,"COOROW, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Beagle Ridge,20191210
S0231750,Lots 4690 & 6216 Brookton Hwy,Lots 4690 & 6216 Brookton Hwy / Colaren,Mine,Openpit,Operating,J04555,Brookton Sand / Colaren,117.232257000000004,-32.307141999999999,521864,6425495,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2333,BROOKTON,SI50-03,CORRIGIN,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20191210
S0231751,North Kweda Road Lot 19556,North Kweda Road Lot 19556 Brookton / Wilkinson,Mine,Openpit,Operating,J04558,Brookton Gravel / Wilkinson,117.411524000000000,-32.295817999999997,538745,6426700,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2333,BROOKTON,SI50-03,CORRIGIN,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20191210
S0231755,Lot 442 & 3387 Corberding Rd,Lot 442 & 3387 Corberding Road / Woodbine,Mine,Openpit,Operating,J04556,Brookton Gravel / Woodbine,116.950547000000000,-32.347335000000001,495347,6421063,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2233,BEVERLEY,SI50-02,PINJARRA,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20191210
S0231765,Savannah North,Savannah North,Mine,Decline,Under Development,J00656,Savannah Nickel,128.017007000000007,-17.338411000000001,395552,8082741,52,Ni Cu Co,Steel alloy metal,NICKEL,Savannah North,Y,Ni Cu Co,Y,,Operating Mine,Public,4563,TURKEY CREEK,SE52-06,DIXON RANGE,"HALLS CREEK, SHIRE OF","KIMBERLEY, Development Region",80,KIMBERLEY M.F.,"Lamboo Province, Central Zone",20191210
S0231766,Karari UG,Karari Underground Main and Exploration Declines,Mine,Decline,Operating,J02241,Carosue Dam - Khartoum,122.359234000000001,-30.159172999999999,438298,6663403,51,Au Ag,Precious metal,GOLD,Karari,N,,Y,,Operating Mine,Public,3337,MULGABBIE,SH51-10,KURNALPI,"KALGOORLIE-BOULDER, CITY OF","GOLDFIELDS-ESPERANCE, Development Region",28,KURNALPI,Eastern Goldfields Superterrane,20191210
S0231780,Manypeaks Lime 2/WALCO,Manypeaks Lime 2 / WALCO,Mine,Openpit,Operating,J04522,Manypeaks Lime / WALCO,118.203208000000004,-34.896850000000001,609935,6137735,50,Aglime Lst Lst-Lsd,Industrial mineral,LIMESTONE - LIMESAND,,N,,,,,Public,2528,MANYPEAKS,SI50-11,MOUNT BARKER,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Esperance Shelf,20191210
S0231802,Lot 1433 Newdegate-Ravensthorpe Rd,Lot 1433 Newdegate-Ravensthorpe Rd / Webster,Mine,Openpit,Operating,J04562,Ravensthorpe Gravel / Webster,120.020195000000001,-33.537542999999999,223290,6285141,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2930,RAVENSTHORPE,SI51-05,RAVENSTHORPE,"RAVENSTHORPE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",74,PHILLIPS RIVER M.F.,Youanmi Terrane,20191210
S0231817,Cowcowing Lakes South M70/173 M70/1078,Cowcowing Lakes South M70/173 M70/1078,Mine,Openpit,Operating,J00810,Cowcowing Lakes South - Wyalkatchem / Westdeen,117.347960999999998,-31.014296000000002,533214,6568762,50,Gp,Industrial mineral,GYPSUM,Cowcowing Lakes South,Y,Gp,Y,,Operating Mine,Public,2335,DOWERIN,SH50-15,KELLERBERRIN,"WYALKATCHEM, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20191210
S0231820,Albany Sand 2/AL,Albany Sand 2 / Albany Landscape,Mine,Openpit,Operating,J04563,Albany Sand / Albany Landscape,117.858984000000007,-34.950074999999998,578432,6132157,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2428,MOUNT BARKER,SI50-11,MOUNT BARKER,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Nornalup Zone,20191210
S0231828,Attwell Rd Lot 50/Attwell ,Attwell Road Lot 50 Cuthbert / Attwell,Mine,Openpit,Operating,J05404,Albany Sand / Attwell,117.787559000000002,-35.027389999999997,571843,6123636,50,Lsd Sd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2427,ALBANY,SI50-15,ALBANY,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Esperance Shelf,20191210
S0231829,Mokerdillup Rd Lot 42,Mokerdillup Road Lot 42 Wandillup,Mine,Openpit,Operating,J04566,Wandillup / Taylor,116.096523000000005,-34.054307000000001,416618,6231454,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2129,MANJIMUP,SI50-10,PEMBERTON,"BRIDGETOWN-GREENBUSHES, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,South West Terrane,20191210
S0231830,Sandalwood Rd Lot 67/Carbone,Sandalwood Road Lot 67 Benger / Carbone,Mine,Openpit,Operating,J03370,South West Operations  / Carbone,115.909154999999998,-33.188775999999997,398313,6327255,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20191210
S0231851,Freeman St Lot 432,Freeman Street Lot 432 Sinclair (South),Mine,Openpit,Operating,J04569,Esperance Limestone / Abel,121.871594000000002,-33.865223999999998,395627,6252215,51,Lst Lsd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,3230,ESPERANCE,SI51-06,ESPERANCE,"ESPERANCE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",63,DUNDAS M.F.,Recherche Supersuite,20191210
S0231981,Magenta Dolomite/Grant,Magenta Dolomite / Grant,Mine,Openpit,Operating,J04160,Lake Cobham Dolomite / Grant,119.259041999999994,-33.445405000000001,709985,6297051,50,Dol Aglime Cali,Industrial mineral,DOLOMITE,,N,,,,,Public,2731,NEWDEGATE,SI50-08,NEWDEGATE,"LAKE GRACE, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20191210
S0231982,Newdegate-Ravensthorpe Rd/MRWA,Newdegate-Ravensthorpe Rd Lot 1337 / Main Roads,Mine,Openpit,Operating,J04577,Esperance-Dundas-Ravensthorpe / Main Roads,119.991701000000006,-33.458371999999997,778068,6293891,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2831,KING,SI50-08,NEWDEGATE,"RAVENSTHORPE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",74,PHILLIPS RIVER M.F.,Youanmi Terrane,20191210
S0231998,Lort River/ Esperance Shire,Lort River Quarry / Esperance Shire,Mine,Openpit,Operating,J04498,Esperance Shire,121.416056999999995,-33.408974000000001,352714,6302252,51,Agg,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3131,LORT,SI51-05,RAVENSTHORPE,"ESPERANCE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",63,DUNDAS M.F.,Scaddan Embayment,20191210
S0232000,Fraser Range/MRWA,Fraser Range / Main Roads,Mine,Openpit,Operating,J04577,Esperance-Dundas-Ravensthorpe / Main Roads,122.850583000000000,-32.011501000000003,485889,6458280,51,Agg Gvl Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3433,FRASER RANGE,SI51-02,NORSEMAN,"DUNDAS, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",63,DUNDAS M.F.,Fraser Zone,20191210
S0232002,Albany Gravel/CoA,Albany Gravel / City of Albany,Mine,Openpit,Operating,J04579,Albany Quarries / City of Albany,117.527798000000004,-35.063794000000001,548125,6119755,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2427,ALBANY,SI50-15,ALBANY,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Nornalup Zone,20191210
S0232008,Keenan Rd/Sharpe,Keenan Road Lot 1 Esperance / Sharpe,Mine,Openpit,Operating,J02398,Esperance / Sharpe,121.820993999999999,-33.816502999999997,390885,6257565,51,Sd Lsd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3230,ESPERANCE,SI51-06,ESPERANCE,"ESPERANCE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",63,DUNDAS M.F.,Nornalup Zone,20191210
S0232023,Boxcut,Nova-Bollinger Boxcut,Mine,Decline,Operating,J04167,Nova-Bollinger,123.174503000000001,-31.812591999999999,516516,6480324,51,Ni Cu Co,Steel alloy metal,NICKEL,,N,,,,,Public,3534,SYMONS HILL,SH51-15,ZANTHUS,"DUNDAS, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",28,KURNALPI,Fraser Zone,20191210
S0232049,Heffernans Syenite,Heffernans Syenite,Mine,Openpit,Operating,J00256,Mt Morgans,122.218123000000006,-28.816154000000001,423710,6812132,51,Au Ag,Precious metal,GOLD,Heffernans,N,,Y,,Operating Mine,Public,3340,LAVERTON,SH51-02,LAVERTON,"LAVERTON, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",39,MT. MORGANS,Eastern Goldfields Superterrane,20191210
S0232062,Red Hill Dune 1/NW Quarries,Red Hill Dune 1 / NW Quarries,Mine,Openpit,Operating,J04585,Red Hill / North West Quarries,118.088137000000003,-20.829080999999999,613222,7696386,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2556,YULE,SF50-03,ROEBOURNE,"PORT HEDLAND, TOWN OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Sisters Supersuite,20191210
S0232069,Red Hill River 1/NW Quarries,Red Hill River 1 / NW Quarries,Mine,Openpit,Operating,J04585,Red Hill / North West Quarries,118.084991000000002,-20.831219999999998,612893,7696151,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2556,YULE,SF50-03,ROEBOURNE,"KARRATHA, CITY OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Sisters Supersuite,20191210
S0232079,Nicolsons Find U/G,Nicolsons Find Underground,Mine,Decline,Operating,J01508,Halls Creek - Lamboo Gold,127.356959000000003,-18.409426000000000,326450,7963730,52,Au Ag,Precious metal,GOLD,Nicolsons-Lamboo,N,,Y,,Operating Mine,Public,4361,ANGELO,SE52-09,MOUNT RAMSAY,"HALLS CREEK, SHIRE OF","KIMBERLEY, Development Region",80,KIMBERLEY M.F.,"Lamboo Province, Central Zone",20191210
S0232080,Mt Welcome South,Mt Welcome South,Mine,Openpit,Operating,J00845,Mt Welcome,117.090725000000006,-20.708345000000001,509447,7710127,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2356,ROEBOURNE,SF50-03,ROEBOURNE,"KARRATHA, CITY OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Gorge Creek Basin,20191210
S0232082,Waterbank Stn 4,Waterbank Station 4,Mine,Openpit,Operating,J00853,Waterbank Station Sand,122.231555999999998,-17.896367000000001,418601,8021112,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3362,BROOME,SE51-06,BROOME,"BROOME, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Jurgurra Terrace,20191210
S0232083,Waterbank Stn 5,Waterbank Station 5,Mine,Openpit,Operating,J00853,Waterbank Station Sand,122.230858999999995,-17.894338999999999,418526,8021336,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3362,BROOME,SE51-06,BROOME,"BROOME, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Jurgurra Terrace,20191210
S0232107,Kununurra Gravel/MRD,Kununurra Gravel / Main Roads,Mine,Openpit,Operating,J04592,Kimberley / Main Roads,128.817193000000003,-15.821778000000000,480424,8250770,52,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,4666,KUNUNURRA,SD52-14,CAMBRIDGE GULF,"WYNDHAM-EAST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",80,KIMBERLEY M.F.,Burt Range Shelf,20191210
S0232108,Kununurra/Wyndham Shire,Kununurra / Wyndham Shire,Mine,Openpit,Operating,J04593,Kununurra / Wyndham Shire,128.797047999999990,-15.823993000000000,478267,8250523,52,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,4666,KUNUNURRA,SD52-14,CAMBRIDGE GULF,"WYNDHAM-EAST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",80,KIMBERLEY M.F.,Burt Range Shelf,20191210
S0232109,Gnarlbine Sand 2,Gnarlbine Plaster Sand 2,Mine,Openpit,Operating,J00844,Comet Hill-Gnarlabine / Boral,120.932241000000005,-31.133565000000001,302855,6553756,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3035,WOOLGANGIE,SH51-13,BOORABBIN,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton granites,20191210
S0232136,Millennium,Millennium,Mine,Decline,Operating,J00358,Kundana - White Flag,121.237813000000003,-30.707878999999998,331247,6601446,51,Au Ag,Precious metal,GOLD,Millennium,N,,Y,,Operating Mine,Public,3136,KALGOORLIE,SH51-09,KALGOORLIE,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",16,KUNANALLING,Eastern Goldfields Superterrane,20191210
S0232149,Yoongarillup Rd Lot 1886-1887/Piggott,Yoongarillup Rd Lot 1886-1887 Sabina River / Piggott,Mine,Openpit,Operating,J04598,Busselton Sand / Piggott,115.419483999999997,-33.741537000000001,353595,6265379,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"BUSSELTON, CITY OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20191210
S0232150,Ludlow-Hithergreen Rd Lot 1986/Piggott,Ludlow-Hithergreen Rd Lot 1986 Ruabon / Piggott,Mine,Openpit,Operating,J04598,Busselton Sand / Piggott,115.500144000000006,-33.643113999999997,360909,6276405,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2030,DONNYBROOK,SI50-06,COLLIE,"BUSSELTON, CITY OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20191210
S0232157,Tutunup Rd Lot 1999/Piggott,Tutunup Rd Lot 1999 Tutunup / Piggott,Mine,Openpit,Operating,J04598,Busselton Sand / Piggott,115.528909999999996,-33.646312999999999,363582,6276089,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2030,DONNYBROOK,SI50-06,COLLIE,"BUSSELTON, CITY OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20191210
S0232165,Finn Rd Lot 1734/Versaci,Finn Rd Lot 1734 Myalup / Versaci,Mine,Openpit,Operating,J03443,Bunbury - Harvey / Versaci,115.703269000000006,-33.014825000000002,378881,6346323,50,Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20191210
S0232188,May River Gravel 1/MRD,May River Gravel 1 / Main Roads,Mine,Openpit,Operating,J04608,May River Gravel / Main Roads,123.940702000000002,-17.382650999999999,599930,8077868,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3663,DERBY,SE51-07,DERBY,"DERBY-WEST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Fitzroy Trough,20191210
S0232189,May River Gravel 2/MRD,May River Gravel 2 / Main Roads,Mine,Openpit,Operating,J04608,May River Gravel / Main Roads,123.939603000000005,-17.380428999999999,599814,8078115,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3663,DERBY,SE51-07,DERBY,"DERBY-WEST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Fitzroy Trough,20191210
S0232190,May River Gravel 3/MRD,May River Gravel 3 / Main Roads,Mine,Openpit,Operating,J04608,May River Gravel / Main Roads,123.940842000000004,-17.377295000000000,599947,8078461,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3663,DERBY,SE51-07,DERBY,"DERBY-WEST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Fitzroy Trough,20191210
S0232191,Meda North Gravel,Meda North Gravel,Mine,Openpit,Operating,J02445,Lennard and May Rivers / Martin,123.967003000000005,-17.386407999999999,602722,8077439,51,Gvl Brck,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3663,DERBY,SE51-07,DERBY,"DERBY-WEST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Fitzroy Trough,20191210
S0232197,Hebb Rd Lot 4099/Sloan,Hebb Rd Lot 4099 Bowelling / Sloan,Mine,Openpit,Operating,J04609,Hebb Rd Sand / Sloan,116.396415000000005,-33.457172999999997,443908,6297866,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2131,COLLIE,SI50-06,COLLIE,"WEST ARTHUR, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20191210
S0232198,Ellery Rd Lot 14 North,Ellery Rd Lot 14 Yardarino - North,Mine,Openpit,Operating,J04376,Irwin Limesands,114.983508999999998,-29.274408999999999,304094,6759925,50,Lsd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,1839,DONGARA,SH50-05,DONGARA,"IRWIN, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Dongara Terrace,20191210
S0232199,Gascoyne River M09/1352,Gascoyne River M09/152 / Sweetman,Mine,Openpit,Operating,J03792,Gascoyne River / Sweetman,114.032120000000006,-24.745749000000000,199810,7259948,50,Gvl Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1748,DOORAWARRAH,SG50-01,KENNEDY RANGE,"CARNARVON, SHIRE OF","GASCOYNE, Development Region",9,GASCOYNE M.F.,Gascoyne Platform,20191210
S0232200,Dedari Gravel,Dedari Gravel,Mine,Openpit,Operating,J04610,Dedari Gravel and Sand,120.694620000000000,-31.088528000000000,280090,6558302,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3035,WOOLGANGIE,SH51-13,BOORABBIN,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton granites,20191210
S0232201,Dedari Sand,Dedari Sand,Mine,Openpit,Operating,J04610,Dedari Gravel and Sand,120.700693000000001,-31.092970999999999,280680,6557821,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3035,WOOLGANGIE,SH51-13,BOORABBIN,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton granites,20191210
S0232227,Lynton North Extension,Lynton North Extension - Port Gregory,Mine,Openpit,Operating,J00788,Port Gregory Garnet,114.255247999999995,-28.142636000000000,230428,6883950,50,Grt Ilm Zrn,Industrial mineral,HEAVY MINERAL SANDS,,N,,,,,Public,1741,HUTT,SH50-01,GERALDTON,"NORTHAMPTON, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Gascoyne Platform,20191210
S0232253,Old Bunbury Rd Lot 101/Urban Resources,Old Bunbury Rd Lot 101 West Coolup / Urban Resources,Mine,Openpit,Operating,J04615,West Coolup / Urban Resources,115.775606999999994,-32.751857999999999,385300,6375558,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"MURRAY, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20191210
S0232254,Baldivis Rd Lots 569 & 1263/Hanson,Baldivis Rd Lots 569 & 1263 Baldivis / Hanson,Mine,Openpit,Operating,J04616,Baldivis Rd Baldivis / Hanson,115.825588999999994,-32.358925999999997,389502,6419173,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"ROCKINGHAM, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20191210
S0232283,Baloo,Baloo,Mine,Openpit,Operating,J04154,Polar Bear Gold,121.866932000000006,-31.801926999999999,392743,6480960,51,Au Ag,Precious metal,GOLD,Baloo,N,,Y,,Operating Mine,Public,3234,COWAN,SH51-14,WIDGIEMOOLTHA,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Eastern Goldfields Superterrane,20191210
S0232284,Onslow Main 2/NTC,Onslow Main 2 / NTC,Mine,Openpit,Operating,J03206,Onslow / NTC,115.087967000000006,-21.687391000000002,302182,7600554,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1954,ONSLOW,SF50-05,ONSLOW,"ASHBURTON, SHIRE OF","PILBARA, Development Region",8,ASHBURTON M.F.,Peedamullah Shelf,20191210
S0232285,Onslow Main 3/NTC,Onslow Main 3 / NTC,Mine,Openpit,Operating,J03206,Onslow / NTC,115.090639999999993,-21.687491999999999,302459,7600546,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1954,ONSLOW,SF50-05,ONSLOW,"ASHBURTON, SHIRE OF","PILBARA, Development Region",8,ASHBURTON M.F.,Peedamullah Shelf,20191210
S0232288,Wadrah Plateau X,Wadrah Plateau Dimension Stone X,Mine,Openpit,Operating,J04400,Parry Range–Maroonah Marbles,115.729647999999997,-22.696124999999999,369515,7489560,50,Marb Dol Dst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2052,BOOLALOO,SF50-10,WYLOO,"ASHBURTON, SHIRE OF","PILBARA, Development Region",8,ASHBURTON M.F.,Edmund Basin,20191210
S0232290,Widgiemooltha East M15/234,Widgiemooltha East M15/234,Mine,Openpit,Operating,J00865,Widgiemooltha / Holcim,121.659357999999997,-31.373543000000002,372510,6528222,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3235,LAKE LEFROY,SH51-14,WIDGIEMOOLTHA,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton,20191210
S0232305,Nickol Bay Main West/Karratha Earthmoving,Nickol Bay Main West / Karratha Earthmoving,Mine,Openpit,Operating,J01549,Nickol Bay / Karratha Earthmoving,116.902410000000003,-20.729334000000001,489839,7707804,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2256,DAMPIER,SF50-02,DAMPIER,"KARRATHA, CITY OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Gorge Creek Basin,20191210
